,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
EFG1,0.161037604247957,0.0608767028969407,-0.010017258529073,0.459820154292766,0.838962395752043,0.00283120541530928,0.00426478537703055,0.117591451136092,Y
ELG1,0.0815347091993776,-0.000580901670171988,-0.0195386907595903,0.335878463030252,0.918465290800622,0.000706487663836597,-0.000508506503182131,0.070560912408365,Y
ELF1,0.913428193997773,0.00952682752358712,-0.00354641355546856,0.176501779452775,0.0865718060022267,-0.0871090637586092,-0.0157334218702155,0.556215661642927,Y
ELM1,0.116471227006993,0.19479982368105,-0.0771138478894578,0.447772334217898,0.883528772993007,0.00115886563188332,-0.00635550674203375,0.124509794660137,Y
ERF2,0.923927860965941,0.00438977020018477,-0.00203556642410884,0.0719512899991551,0.0760721390340595,0.0996806645552441,0.00226356019437996,0.382485713457105,Y
ERG2,0.136737101174628,0.272387228166982,-0.05570006553704,0.601417207868567,0.863262898825372,-0.0025290151649164,-0.00216948697228517,0.115176495102705,Y
EST1,0.180220237759213,0.0206338114113019,0.0107121296224094,0.220389858053113,0.819779762240787,-0.00634074756105594,-0.00329247315846306,0.0630078009830774,Y
EXO1,0.927394543847768,-0.00126200515224949,-0.0015721305235074,0.0747344785851054,0.0726054561522324,0.0394740897023352,0.0117162664975056,0.500819797740014,Y
FAB1,0.082751158776635,0.18360952750951,-0.110957073035531,0.49620960180438,0.917248841223365,0.00589208392706102,-0.00551722036979857,0.102160244844202,Y
FKS1,0.834056443555978,0.00594112886770626,-0.00400697259553912,0.132347747540407,0.165943556444022,0.257889561433298,-0.0276556504984924,0.532297675882139,Y
GEP3,0.805954163583023,0.010384742173461,-0.0139371777723493,0.185267421205186,0.194045836416977,0.37795319043105,-0.0691378157733307,0.641335415874511,Y
FIN1,0.948633680452181,0.00083832426754589,0.00120057627385187,0.0672146424441757,0.0513663195478188,0.0500976593505482,0.0107092107611234,0.43968132051037,Y
FRA2,0.948027863512132,-0.000331889176172319,-0.000851158000815177,0.0462441713077588,0.0519721364878681,0.101292150195403,-0.0754314247997166,0.480897329823959,Y
GAL80,0.982572820096426,-0.00210676169211118,-0.000756335016193651,0.065319081494026,0.0174271799035739,0.198898472503398,-0.0259422244598547,0.78255684991488,Y
FUS3,0.908613029079202,-0.0075555139662705,0.00306666131187481,0.128420291649974,0.0913869709207984,-9.43201428107547e-05,0.0380360839641999,0.640439948559359,Y
GCR2,0.181682258385892,0.0701550490613135,-0.0056777613773171,0.482235109261472,0.818317741614108,-0.000861237728844839,-0.000806417133187391,0.138901671853715,Y
GPA2,0.848596214995757,0.00510848426129867,-0.00219451781413643,0.0946743654097482,0.151403785004243,0.17747340735561,0.0132197997418586,0.464911085180274,Y
GPR1,0.154142642670938,0.205747943351864,-0.0253233546763792,0.621272807295958,0.845857357329063,0.00932137082938612,-0.00655668831540749,0.137162685484858,Y
GPG1,0.0687694431027718,-0.16900989264757,0.0295211327512884,0.324163784485646,0.931230556897228,0.00119766736903702,-0.000600891051570089,0.100542120153407,Y
GPH1,0.131747169442433,-0.112065705805818,0.00530260476818281,0.378856243143977,0.868252830557567,-0.00448006364613272,0.00190294802918258,0.0835297402562438,Y
GIS4,0.924228427318984,-0.00125946613627895,-0.00238395012757384,0.0867654991881465,0.0757715726810163,0.155120704633629,-0.0407984068762734,0.480166474635256,Y
GTR1,0.120475632907779,0.0410387586935112,-0.00343140526122664,0.528082026453064,0.879524367092221,0.00620989449515413,-0.00140615966866619,0.088674041494456,Y
GSY2,0.0606844702907093,0.0341455936268744,-0.00173288031679736,0.392518860345575,0.939315529709291,0.00585361816537936,-0.00101784632362013,0.084179806454811,Y
GSY1,0.0375435472574009,-0.0552665315900576,-0.0108991405983781,0.364375064836946,0.962456452742599,0.00746922418859079,-0.00105065225416049,0.078029135336248,Y
HAP4,0.0577279814465982,-0.00903927050033798,-0.0517796461330212,0.430399462061468,0.942272018553402,0.000729716803926579,-0.00231621438642388,0.104461632765749,Y
HCR1,0.904259937667461,0.00517041425837061,-0.00435277652274762,0.143574065591916,0.0957400623325389,-0.0247400332157152,0.000561561503817156,0.533980078901368,Y
HFM1,0.853663631790407,0.00411940164327734,-0.00606800336091501,0.103168491960264,0.146336368209593,0.160313884069361,-0.0578180462261312,0.407437619194649,Y
HHT1,0.90310043035009,-0.00269242406357389,0.000272527617454463,0.0650131566972724,0.0968995696499104,0.00748664095847629,0.00147816782403851,0.231763303218875,Y
HNT3,0.877729344894071,-0.000352864528771351,0.00172431693468161,0.0735505676352814,0.122270655105929,-0.05734075702848,0.0066070029836581,0.298933511191627,Y
HOG1,0.905469333841691,-0.00194811428883152,-0.000341999582264706,0.0752549794093176,0.0945306661583092,-0.0821480850654365,0.0194994604035187,0.436557477665467,Y
HHF1,0.898240809624298,-0.00364006640942148,-0.000406007082716,0.0759895606400542,0.101759190375702,0.102648799120677,-0.00556164690309944,0.218268785281395,Y
HOS3,0.0783837896690221,-0.120024124877719,-0.00758034437580076,0.35392493480469,0.921616210330978,0.00730656581830211,-0.00244523119615362,0.0728722463801337,Y
HOM2,0.129286568269942,0.315833801637979,-0.00133188530102585,0.506657322976592,0.870713431730058,-0.0032901424174124,-0.00658510165025436,0.106589312303462,Y
HUR1,0.825464710039674,-0.00123766181170439,-0.00639149867686127,0.146579598354583,0.174535289960326,0.271399999229948,-0.0316437061730135,0.532209675027611,Y
KKQ8,0.125049538308949,-0.0487290638862412,0.00497359792512123,0.294401328842277,0.874950461691051,-0.000213639822097544,0.0011147982403927,0.0669723080496734,Y
INP52,0.893128534981076,-0.0104001119732952,0.00179541932377537,0.118676804061736,0.106871465018924,-0.205409304302433,0.0201579894083954,0.47816072560221,Y
IRC3,0.802357470756449,0.00772237524598535,-0.0101828595067302,0.145559691191236,0.197642529243551,0.260996276816107,-0.058439464318639,0.487576067216888,Y
IRE1,0.121562320255566,-0.0812668666810128,0.0248119899972684,0.39186649332635,0.878437679744434,-0.000877784321483507,0.000317341242685441,0.131530210764578,Y
IRA2,0.70541966413138,0.011760528309513,-0.00352538879152004,0.230440352720876,0.29458033586862,-0.195565360208299,-0.0108153432351923,0.561514195984185,Y
IPK1,0.818118435376016,0.0126295555996845,-0.00863803356429774,0.169767704025399,0.181881564623984,0.313124766491238,-0.0273939491569709,0.750692476609792,Y
IRA1,0.160399557838535,-0.0913543876500186,-0.00751292065088379,0.582995504389332,0.839600442161465,-0.0130074615361312,0.00116474026718471,0.132931482482871,Y
JJJ1,0.182402913546553,0.128501748403031,-0.00679853207558686,0.325720922397298,0.817597086453447,0.00754135840777442,-0.00143348141897309,0.0947251598356617,Y
IST3,0.20686820385745,0.0138338416044943,0.00649301930442792,0.348341384054074,0.79313179614255,0.0074526375935125,-0.00102920840483153,0.109857343501812,Y
IRS4,0.884050595309847,-0.00232499989484296,-0.000434221912731943,0.0752695318105808,0.115949404690153,0.0730868604427433,-0.0265096343093557,0.370785759040537,Y
JNM1,0.111354701507605,0.189184538188912,-0.0193839948608435,0.317668690537353,0.888645298492395,0.00317266757666602,-0.00264761930533459,0.0903902566442345,Y
KAR3,0.0818884421222382,0.213073350932065,-0.0979043099188296,0.792384077178887,0.918111557877762,0.0155988470788687,-0.00647263408061375,0.137268035361364,Y
RRD1,0.130737142033557,-0.0359933706895081,0.0341866562779165,0.291372898798729,0.869262857966443,-0.000660075440418494,-0.000598662304548057,0.0817790641840735,Y
RRP8,0.911748792514902,0.00294697595283629,0.000270119588155301,0.0999425252711185,0.0882512074850983,0.00510433303265059,0.00214110798825451,0.39408316250159,Y
RSA1,0.859891927776998,-0.00697019719059131,0.00606510640605715,0.20131171964162,0.140108072223002,-0.278916086094827,0.00814889859139565,0.637749857120645,Y
RRP6,0.877862903364034,-0.00943789952832192,-0.00358643291458775,0.177862289539145,0.122137096635966,0.154979856711213,0.0431371844361223,0.638271550117767,Y
RRM3,0.902741162735121,-0.00371159828972095,-0.00102500106443553,0.0895418122240867,0.0972588372648793,-0.0131761919819895,0.0351425522117667,0.342661765835095,Y
RPB9,0.204104869022505,-0.0176842926948317,-0.061375357894143,0.794338595324614,0.795895130977495,0.0212950776288601,-0.00930212551231977,0.259158767954422,Y
RNY1,0.818411262594668,0.00842477609399953,-0.00806717510657962,0.154308568976959,0.181588737405332,0.328304186617776,-0.0590606033664873,0.575628626868855,Y
RPA49,0.923079200498112,-0.00506155466801253,-0.00111926185477787,0.139189209329884,0.0769207995018879,0.0372348599733653,0.000337799385774068,0.492584315285234,Y
RPA14,0.127242853252634,-0.10696191197101,0.022469466782371,0.314718828824065,0.872757146747366,-0.00195898617937659,-0.000409729971291246,0.0829909516742149,Y
RPA12,0.152796329330951,-0.00717680936798263,-0.0142451809225561,0.359660194741194,0.847203670669049,0.000615705313227871,0.000151881696756829,0.107584530544815,Y
RNR4,0.816216640266857,0.00151865172991738,-0.0139936427455848,0.176596301660855,0.183783359733143,0.270686227089721,-0.0400390438874591,0.557431256503378,Y
RMI1,0.897614266961693,0.000703700528309301,-0.00490648420559186,0.0991097685343219,0.102385733038307,0.319674660566407,-0.0460080316002558,0.441735444958873,Y
RIM1,0.134637535143561,0.334876093723862,-0.062692714334395,0.653276845169383,0.865362464856439,0.019693858520213,-0.0184178863659524,0.197271866907965,Y
RGP1,0.185212323951235,0.402852125149399,-0.0681375564145737,0.686550579014963,0.814787676048765,0.00938113147666791,-0.00957773026376708,0.180740128727438,Y
RGT2,0.932752266205371,-0.00237664619858588,0.00136743452543809,0.0774719942397145,0.0672477337946291,0.0571763683322571,0.0516254982151839,0.354228804071888,Y
RIC1,0.143137548711357,0.276735299942999,-0.0422966728526518,0.497932951306747,0.856862451288643,0.00810015987614279,-0.00311021263712557,0.115703710095426,Y
RIF1,0.954315441124685,-0.00143447304479054,0.00100857081257088,0.0500838895648634,0.0456845588753153,-0.0847559226940883,0.0175969087214874,0.261033556032381,Y
REG1,0.833605245826926,0.0112756428785714,-0.0191780830615499,0.257387144064746,0.166394754173074,0.621738711439925,-0.0873515146477984,1.07086987875961,Y
REV3,0.0689971920603667,-0.0956044677188964,0.00170344739404371,0.222828869632989,0.931002807939633,-0.000495402893087293,0.00129432192046659,0.0556629456741146,Y
RCE1,0.0862539446707401,-0.0905109569678921,-0.0326300726584014,0.271913954375703,0.91374605532926,0.00583398491593169,-0.000640552766599159,0.0958011478432522,Y
RAS2,0.0850056672061061,0.125636678638371,-0.0335037926066909,0.401297704284004,0.914994332793894,-0.000991161515468299,-0.00207191325786737,0.079268263206773,Y
RAI1,0.820747609570415,0.000340824928198409,-0.00712597449637828,0.172353193961899,0.179252390429585,0.213516082825327,-0.036181802049252,0.572426711607975,Y
RAM1,0.814370720989795,0.0267904390345917,-0.025703554762785,0.339188334777362,0.185629279010205,0.637849449083029,-0.0944755450265358,1.20436093310768,Y
RAD57,0.84653997559086,0.00724210115673609,-0.00209097672170675,0.0896869424848156,0.15346002440914,0.181837794897977,-0.0249652313860037,0.333638490564935,Y
RAD54,0.873441590728999,0.0017188057615388,-0.00531934237766339,0.103096365440652,0.126558409271001,0.206323545332439,-0.0155494238655785,0.33104283052945,Y
RAD50,0.845220713821725,0.00678088677015302,-0.0060171908973267,0.150664756001341,0.154779286178275,0.39581124280259,-0.0427769837396365,0.522281259154624,Y
RAD55,0.879198160060328,-0.00518995141160748,3.25629980320888e-05,0.0688149346280578,0.120801839939672,0.113688968594196,-0.00810720081977035,0.239728002479626,Y
RAD52,0.816337887731993,-0.00065986744322853,-0.00754300718676297,0.134050566881464,0.183662112268007,0.273734605224968,-0.0168965396142571,0.450036827620203,Y
