,int,beta,pval,sigma,cor,adj_pval
CUE1,-0.00186259903354387,-0.000540139919217516,0.753759324782514,0.116524555800371,-0.00463536730591264,0
DID4,0.0434600002810407,-0.0259308365385904,1.64554111381311e-08,0.310280992590074,-0.0832817814209441,4.93921408664908
DOC1,0.0557694167707427,-0.0148025702164655,0.00135173828562797,0.312396911639704,-0.0473307513941417,0.0246302096531724
DOA1,-0.0110299687681054,-0.00415813525536989,0.142018864012216,0.191618526458368,-0.0216949616482489,0
ECM30,0.00163969545519533,0.0021015249503345,0.341707435313775,0.149566505696449,0.0140493857586001,0
DEF1,0.0208220089564662,-0.00885810526475802,0.14449591174919,0.410742128020345,-0.0215610852686106,0
ELC1,0.0149084809368885,-0.00601277378970878,0.000529523344783705,0.117341287645077,-0.0511746163555906,0.431637712903816
ELA1,0.0171373702626749,-0.00486956767069449,0.0142107437125306,0.134355551650549,-0.0362201068664127,0
ELP2,0.0106319154306115,-0.00241246005010047,0.455753642930946,0.218877061651428,-0.0110213172059817,0
ELP4,-0.0168609115525186,0.00351580222250505,0.326329596189017,0.242384803457515,0.0145035182685643,0
ELP6,-0.0271988127067156,0.000442017834311567,0.924705910772938,0.31650580368896,0.00139655386445359,0
EDE1,0.0176974067629025,-0.00966636109245325,8.89566349354281e-05,0.166780184156525,-0.0578615874770306,1.20634447826067
ESC2,0.0353906727095612,-0.0100805360402508,0.00632843256768686,0.249753650562765,-0.0403290803345211,0
GGA2,-0.000905439276664115,0.000439103847938529,0.791022144156358,0.112138751959383,0.00391568903654562,0
GRR1,0.132055349814603,-0.0291590441390829,0.00153398522699554,0.622493726972938,-0.046791003683094,0
HSE1,0.0518841358435106,-0.0267069899818483,3.13756963699312e-08,0.326062833729126,-0.0816341178973092,4.65892945068117
HSC82,0.00947523133247751,-0.00338923941498174,0.131154859635419,0.15191682950785,-0.0223042850469821,0
IRC25,0.0151760913771166,-0.00598094765131162,0.0236241535312089,0.178787485302092,-0.0334341289732666,0
ITT1,-0.0105254934179284,-0.00755722067629339,0.00040017001942031,0.144369079973137,-0.0522749602145131,0.553278275906283
KTI12,-0.00191530774414819,-0.00238397204919089,0.34825919722368,0.171988661899881,-0.0138598849227917,0
IKI1,0.00543525402884222,-0.00244199847537273,0.413026817597473,0.201872931506177,-0.012095825861536,0
MUB1,0.00180346847036425,0.0027428055705421,0.180022336880826,0.13843129487688,0.0198095911363738,0
MDM30,0.0270681344771585,-0.00776852363452465,0.00336557145299355,0.179204254946266,-0.0433094319133425,0
