,global,local
TUP1,-4940.081163557,-2466.69621820446
SWR1,1047.66583534039,1808.50222980739
SWI3,-1702.20421766614,-238.364109525666
SWC3,2715.55717388143,3302.21714017286
SPT8,-305.05467689086,1129.01513988243
SUS1,377.712626456741,926.874851091002
SPT3,-1203.16715122905,53.9190155851421
SPT7,-2825.54811502581,-1796.95907580714
CYC8,-5959.64647291823,-4343.87189127726
SWC5,1649.81421315015,2232.58848789207
SIR2,-470.266450578708,2363.3731101647
SPT20,-3149.66406388678,-2319.87300663628
SIR4,-631.237808639429,2381.79065654607
SNF2,-1771.3440201254,296.843816881501
SNF11,2429.94230875577,3786.6174634909
SNF12,-1887.21077296908,-157.066726300085
SNF5,-1559.11319624369,-499.002469076356
SIR3,-649.695891155818,2241.05426826444
SNF6,-1375.51857548684,163.642564808006
SIR1,-Inf,5085.50932541657
SIF2,1383.36699448071,1810.53644965664
SIN3,-1877.91296021461,-1136.13720345112
SGF29,302.913879913367,1111.81742886145
SGF73,-806.289404870761,-113.705424284519
SET3,1764.36668472818,2183.57280685753
SET2,-18.5548950618534,771.119389955024
SAS4,1130.94994519183,2537.20998910772
SDS3,-1561.94637490512,-835.056600988092
SAS5,3215.32429922458,4728.34304982393
SAS2,1462.35627406021,3764.45690266987
RTT106,801.044291493567,1543.23248902419
RXT3,1280.68202608089,1647.66742150561
RTT109,-1975.50345965982,-794.343423583169
SAP30,-1080.86377205055,-411.852405273494
RXT2,-626.420889157818,31.6419871824676
RTG2,946.272338914216,3180.84988272636
RTF1,-1237.82353098164,-837.83214338651
RCO1,1486.69932615059,2360.2588710306
RSC2,-2056.03187877623,-1275.59530497087
RSC1,-277.183735229315,328.479290771501
RPD3,-2313.93340478229,-1528.91995128534
RFM1,-1197.55654729764,2735.61607229921
NOT3,1159.15370956352,1662.84910832085
MSI1,555.554758491724,1761.56856423071
PHO23,-697.417709984799,-39.5803189758044
RAD6,-2134.62072538768,-1885.72883866523
NGG1,-1933.14238008581,-1099.92714885609
PAF1,-3004.89401257055,-2789.14937076085
NPL6,-2251.53863592399,-1574.32642849752
SOH1,-8.55637760290353,638.327766758201
NUT1,922.309686507081,2141.12591939939
CSE2,-1154.69220054897,168.12758724582
PGD1,-1406.81217590967,-276.0733140041
SRB5,-903.31357034507,-145.799215490694
MED2,-2105.18760602296,-1107.09136729593
SRB2,-1459.60344305464,-806.98728251766
GAL11,-2923.83203957925,-2151.02568710925
SIN4,-1337.13665438594,-131.473872411158
MED1,-689.653484324147,667.90745231908
LGE1,-605.825727189201,-190.928501626333
JHD2,3180.73427209961,4011.69460843177
LEO1,1209.28721473825,1853.7972240351
LDB7,1137.36317563951,1902.66276248242
ITC1,894.363489578836,2502.46872852919
HST1,-983.340900711022,2259.8411601144
IOC4,2469.35461565429,3557.87616282753
ISW1,684.040544431234,2221.64262321929
HTZ1,348.017051476287,1064.45365667665
IOC2,2422.63777879843,3083.18898061456
HTL1,-514.20550064239,236.431237919818
IES5,2056.42542279136,3098.52393369416
HOS4,3428.35800789606,4212.13041810663
IES3,446.07021546284,1565.93046227516
IOC3,2449.85830478767,3763.12899960972
IES2,-685.474237981522,252.856129227521
HOS2,2559.90122897392,2892.03339475251
IES6,-2456.94839139628,-1973.9019649303
IES1,2972.80280357748,3852.31677189871
HPC2,2703.38748109392,3013.51531779448
HIR1,3034.8579651191,3691.63542572062
HIR2,3941.12585522547,4640.87142082647
HDA2,1387.2707158963,2608.29433773714
HDA1,1231.61574195647,2764.72810301374
HDA3,1112.90210887268,2453.12711314448
ESC8,3742.8861982361,4616.10628970914
GCN5,-1884.06468323722,-1159.21588871251
DPB4,2174.85789794388,3207.2872612086
CHD1,1554.48292691652,2029.38993538953
BUR2,-2505.43373972046,-2241.59021014757
CDC73,-1907.9414792568,-1364.26528245068
EAF6,2689.68481921997,3336.09961157388
DEP1,-1580.68762266597,-756.93826319638
CAF130,2207.30457443452,3125.36038970417
EAF1,-1017.87224662732,-563.633178473249
CTR9,-3192.73671673007,-2953.74133031623
EAF5,1485.21637515363,2087.48179051579
EAF7,226.481206222405,1254.18466464933
CTI6,221.266892791664,1143.86567408834
CAC2,-541.765886803382,430.426215036936
CCR4,-2868.19445177399,-2300.24994037952
DLS1,2557.55218423443,3352.65319918633
EAF3,1853.99175150852,2735.5506697647
RLF2,811.700998310273,1933.02273609883
CAF40,1441.56699035419,2191.74543814618
BRE1,-1109.1100932595,-787.633202070656
ASF1,-204.680300333629,396.033403722131
ARP6,1828.73911471494,2415.74878577376
NRG1,2629.28195420065,2922.01134928854
YLR278C,3034.93126184002,3954.1632890424
ZAP1,30.5145372432309,1137.33810483781
ENV11,1284.1292810118,1757.73946482799
YJL206C,2303.22166297832,4012.80669993331
HEL2,2626.33259999173,3429.64650487981
YAP1,2957.06083055486,5219.86902996027
URC2,2377.54485707074,2904.65544992945
TEC1,3859.81098348593,4880.15085708021
SWI5,2456.64295002489,4803.74439483309
SWI4,324.218889187341,1426.05420660777
SUM1,-1834.00421694619,2753.38876742077
STP3,2134.78920944186,4286.1901675048
STP2,2803.12926231725,4246.26989133265
STP1,-1853.74423019211,-1103.78208281376
STE12,1495.49823128021,4296.50815753684
STB5,-1165.96512885813,-100.953136153349
STB4,4300.03807856873,5172.5083386336
RPN4,1583.91778977065,2617.15057418882
SKN7,1563.51928096441,3288.88426121883
SOK2,724.893863794829,2332.49200478256
RTG3,-111.156412538791,2469.15952738614
SFL1,1186.15275318045,1971.14449187067
RPH1,2194.41970555464,3016.60107508188
SNT1,1150.53835999434,1642.82413265985
RSC30,553.017436169575,1240.60430796807
RTG1,1584.52198446545,4419.90509160718
SKO1,2004.22867508411,3019.438503468
SPT2,2440.20999721546,3590.17808336773
SFP1,-2950.41819873749,-2548.91206497252
ROX1,1202.8143172292,2926.03062004674
RME1,3414.70084219271,4481.85586350302
RGT1,2536.85971858983,3615.50727208572
RIM101,1195.84531369298,3735.80489378733
RFX1,1823.96537796148,4113.92018529044
PPR1,4073.68944046455,5955.51014608267
PEP7,-1278.9000433065,-109.490424076105
MOT2,-3938.26074163671,-3528.53108643587
PDR3,4216.93595909432,4893.99791222137
MSN2,2011.72089806431,4409.62725756496
NHP10,1380.94255023118,2368.20261222947
MOT3,951.828665620079,2909.70148786003
MIG1,2153.71925141973,3165.21596024656
MBP1,2330.60341807989,3573.33061263108
MAC1,2660.97814743648,4425.33940619879
LEU3,3586.63633886358,4921.38195128301
HXK2,-852.404604213243,650.526725567641
HMO1,565.861514951185,1149.58828443282
INO2,-2368.41063096328,-1219.14607991396
HAP1,3531.26746980546,4011.04238181205
ISW2,1651.08552006476,3368.07105892136
HAP3,2232.36580750654,3625.6257752001
IXR1,578.964593825422,2464.16467597696
HAP2,2058.93506698609,3144.46925321817
INO4,-2853.39539803923,-1914.9929607703
HAL9,3436.99128348566,4504.27698528946
GZF3,3780.66049125514,5072.04574174469
HAP5,2882.19517217996,3874.02993084252
GAT2,5267.84922702199,6222.55494532939
FZF1,3518.05216861077,4190.28466537979
FKH1,2209.94163926251,4034.82410147199
GIS1,2584.89096119322,3296.70851698905
GCN4,1772.24197002637,2850.61905076204
GLN3,-341.520009024209,716.060204222046
CST6,-3745.83024816984,-2354.71869794766
CIN5,3495.22481694313,4398.36510262736
DAL81,1334.40303592747,1963.50965338862
ASH1,3042.25493635068,4090.60575736404
CHA4,3516.41709879387,5745.00667441825
DAT1,2657.18884612675,3428.87661963996
CBF1,-1381.01950843737,-290.458007138355
ADA2,-1921.76776174712,-1099.64655026896
CUP9,3602.71381547445,5044.09202997516
AFT1,1358.45762424687,3161.4743234505
ACE2,881.962789948927,2785.80468221838
AZF1,2842.9591175349,3482.42458528184
ABF2,3212.12359923872,4816.67762171292
BAS1,2447.76891340392,3738.47603752457
ARG81,3523.39802082579,6220.68882328423
ARG80,2829.90063721874,4286.02824741589
RPS21A,1207.69388933931,1607.18327329108
SRP40,1174.81388014929,1599.34148309547
RCM1,827.669230397342,1550.86861804065
RPS0B,501.194158315414,733.311315139957
RPL16A,1690.50716558613,1932.46313121268
UBC7,3564.89850097984,4966.18797120754
YIL014C-A,3866.3005873663,4952.17364606601
SAM3,1621.3949854437,2430.6367117978
UTP30,746.142720037095,2288.63979361354
YHR003C,-337.50304143514,760.055465057617
SWT21,1019.86491919642,1881.19151433219
EST3,-640.698553463925,-4.25984454010609
LSM12,1748.25366944926,3296.01460249045
