,global,local
PEX22,2839.03882201127,3670.01553727545
PEX4,1036.71256434631,1586.58380693849
PEX5,870.021052938259,1497.08539279807
RAD23,2616.11545062768,3917.07917846986
POC4,1016.92592750352,1647.34451551399
PTH2,2705.7130406185,3523.14245023628
PRE9,-767.191268048407,-432.611496831022
RAD18,765.930756536689,1512.46286840446
RPN10,713.077049473486,1027.66845911282
RAD5,1400.29887905438,1658.92113271624
RCY1,-1325.69148805517,-611.876605153068
RAD26,2268.13723906501,2689.54922878082
ULS1,2520.39830042014,3196.98496851969
RPN13,-1026.84973618311,-412.062714007948
SLX5,-1536.49388503657,-1020.81201225749
SAN1,1713.34115044067,1988.65589857443
SLA1,709.96052874232,1488.67804239789
SEM1,63.0959596006904,600.360277271929
SLX8,-609.903147984385,-390.640592051465
SNF8,243.503277534391,1260.99529854175
SNF7,14.7135963074716,876.145890115283
SWA2,-2046.90406243892,-1525.39970495753
SWM1,1765.69990493272,2731.05113706141
SRN2,2665.3725643747,3740.73605661335
STE5,1204.90525896531,3045.9372188622
SSM4,2551.03651740545,3812.56197177308
TOM1,1187.88424006108,1673.61872508196
UBA4,447.429805990283,742.937431421743
UBC4,275.702867774024,751.008993134233
UBA3,1993.72435927135,2548.70824918829
UBP1,3447.27484192255,4353.8725760545
UBC6,-Inf,3852.32868553512
UBP13,2576.00169984477,4269.52908662914
UBP10,-128.124321885855,286.957738836209
UBC8,2278.84613968305,2428.86083958948
UBP14,2948.74901084696,3603.71051190651
UBP15,964.836710586123,2215.15877023964
UBP3,-1164.96538972149,-989.903025799778
UBP16,2192.8233138138,2818.14128055434
UBP6,2224.98943335089,3228.09799041321
UFD2,1545.38984601152,2292.99670140639
UBR2,569.577662509124,716.819873516601
UBX3,2776.08815053941,3509.1061008085
UBR1,481.659735264446,668.678705731
UBX2,321.922914926213,1343.20847603563
UFD4,2002.88994963824,3168.01794760215
URE2,747.349582609256,1799.47128776637
URM1,-638.769077741338,-234.790796712791
VAM6,2218.82111778407,2796.79447628983
VPS16,-1053.27942733197,-702.859227417619
VPS24,2115.24351551046,2993.0280685613
VID28,1364.07332821583,2636.32365832113
VPS8,-501.596101106325,-130.22358289609
VPS27,1251.07230347441,1674.2006342384
VPS36,219.143524362211,1447.1932283669
VPS3,-227.563101858506,403.836754640623
VPS41,317.509614416289,668.184908939369
VPS9,1236.6219997008,2049.69500067973
VPS28,848.860136163102,2206.52758384152
