,global,local
HMO1,581.33601310387,1165.69607701965
INO2,-2378.7628463107,-1211.02184912415
HAP1,3594.94327780671,4076.08504615628
ISW2,1699.88321715882,3436.84986900303
HAP3,2287.07178519879,3692.79370548038
IXR1,595.722086807748,2512.09823545148
HAP2,2101.58675216013,3193.54628595295
INO4,-2871.52125345156,-1915.75179763219
HAL9,3506.09283422546,4581.36504511782
GZF3,3860.58716461204,5166.35329559984
HAP5,2944.73219397743,3940.81016597058
GAT2,5365.59779915635,6329.63332752103
FZF1,3590.6648065685,4275.12610364889
FKH1,2263.76083095376,4107.55853632521
GIS1,2646.18275717627,3369.44978533091
GCN4,1815.41884249301,2907.2469292093
GLN3,-329.06925091934,744.647429120442
CST6,-3780.93966731039,-2366.71911375785
CIN5,3566.82114701389,4479.57322075548
DAL81,1365.03888384125,1998.80381113693
ASH1,3103.96646436871,4157.82296544155
CHA4,3594.23411779986,5845.60279213322
DAT1,2710.89691036275,3484.70105324508
CBF1,-1376.52196131851,-266.796488879723
ADA2,-1930.11398701166,-1096.48768546879
CUP9,3675.32490311664,5123.20439041039
AFT1,1400.25718534944,3221.18993322322
ACE2,923.834007800504,2855.59620832353
AZF1,2899.10699625378,3548.9606394098
ABF2,3280.66768958291,4898.22728377681
BAS1,2501.57728477765,3801.31181027978
ARG81,3603.76754533878,6331.85364577445
ARG80,2890.59053037227,4358.80880764259
RPS21A,1232.41884810081,1633.1268735193
SRP40,1202.41789737583,1629.2411170766
RCM1,851.285997159641,1575.88306157463
RPS0B,508.739417097672,744.512018371723
RPL16A,1720.04953216296,1964.87272293473
UBC7,3638.60477496138,5050.29206180596
YIL014C-A,3947.67786792106,5048.14151594943
SAM3,1656.50913389986,2468.22239964856
UTP30,772.958161793516,2338.99002603765
YHR003C,-328.544473630595,792.004876078408
SWT21,1046.45313063035,1913.36099505659
EST3,-630.864313675132,13.2087411928541
LSM12,1798.53899163086,3363.10579884107
