,global,local
UME1,3499.18241996031,4352.72125522275
TUP1,-6402.04653676161,-3102.85966535376
SWR1,1576.3559669949,2567.37068743852
SWI3,-1940.62649019092,-263.902453282958
SWC3,3583.25396105977,4351.14648446917
SPT8,-0.612097328691471,1820.47643904272
SUS1,595.841259414422,1254.19711687568
SPT3,-1228.76230596264,385.271370060517
SPT7,-3399.15291895608,-2202.29633011569
CYC8,-7724.09873028845,-5769.22300119229
SWC5,2255.22494767145,3074.0847822812
SIR2,-788.475879773658,3115.86954721747
SPT20,-3813.0853726774,-2810.4205736533
SIR4,-921.622678043151,3279.28389968584
SNF2,-2009.32253598449,596.194887927523
SNF11,3648.95504649282,5219.30950634742
SNF12,-2129.43193557451,-5.65244080301543
SNF5,-1699.1022171867,-388.080020078774
SIR3,-947.770560105638,3156.04694344448
SNF6,-1455.61698807244,386.544622715751
SIR1,-Inf,6784.19904892481
SIF2,2002.90394594985,2573.6496063801
SIN3,-2280.16847337294,-1219.24968546437
SGF29,711.497081404945,1699.6832458346
SGF73,-726.016540395831,154.239912142031
SET3,2556.66265201346,3055.31804513253
SET2,251.563618820227,1295.71697742567
SAS4,1414.68109505043,3304.53171111879
SDS3,-1785.08857226045,-786.191491882116
SAS5,3984.64817115856,6220.6690904229
SAS2,1655.03304321152,5002.1699436361
RTT106,1240.74203796666,2200.50576302554
RXT3,1927.14534314596,2298.18574584728
RTT109,-2392.62979972685,-1082.96129870676
SAP30,-1172.76153106169,-255.291133401394
RXT2,-561.627426737557,346.294212083986
RTG2,1746.50451971916,4427.42977669771
RTF1,-1422.61096777437,-937.251382346787
RCO1,2239.789541646,3383.94784857148
RSC2,-2473.37829930053,-1531.79479748698
RSC1,-188.264756459454,593.932733668819
RPD3,-2853.4036371366,-1675.44367123832
RFM1,-958.338237844677,3902.95657555962
NOT3,1754.65702146805,2295.05614328671
MSI1,964.520196802531,2608.440084968
PHO23,-643.29678432585,278.704266191898
RAD6,-2613.48941621751,-2285.8892316572
NGG1,-2220.65800075456,-1175.24787411511
PAF1,-3757.2357610609,-3465.7439366204
NPL6,-2700.88721012152,-1827.97925268366
SOH1,215.454121792647,1002.79155794281
NUT1,1620.59785541291,3138.64698349512
CSE2,-1160.1272517551,463.43784504264
PGD1,-1404.34705437245,6.09977238251435
SRB5,-884.923444012198,3.00071487399078
MED2,-2412.16396757379,-1260.88522528046
SRB2,-1614.1129112079,-851.935308007795
GAL11,-3526.92244627997,-2592.19998175821
SIN4,-1381.34316620182,154.074868953995
MED1,-557.268729969351,1226.97727893571
LGE1,-527.227648011679,-35.0100469751973
JHD2,4332.90652713774,5380.08129540404
LEO1,1759.99460233918,2648.79891486331
LDB7,1645.84091680536,2601.72744720262
ITC1,1467.77038948731,3618.35121813239
HST1,-696.998091167928,3187.70488641967
IOC4,3663.83333290916,5053.50283756837
ISW1,1255.42207838983,3217.15822333051
HTZ1,617.080553639568,1596.19029262701
IOC2,3313.8249588052,4252.9039693007
HTL1,-394.462680569489,606.901259847135
IES5,3114.38170419249,4411.55677950524
HOS4,4788.58237250376,5705.90861493527
IES3,952.83870759679,2334.66514971064
IOC3,3604.33159048661,5251.50681699772
IES2,-602.042296193942,476.73871756674
HOS2,3536.10305209413,3971.29080936868
IES6,-3021.47452338731,-2362.86897937121
IES1,4302.32090763408,5416.92286982701
HPC2,3614.27143430138,3996.0662302244
HIR1,4231.77179245506,5001.0842197411
HIR2,5377.94211761325,6291.67037757291
HDA2,2103.81676868261,3686.07326141033
HDA1,1951.485320527,3940.51252841738
HDA3,1776.71986472495,3479.36422640211
ESC8,5100.8013532508,6120.28238809734
GCN5,-2134.89703033567,-1226.73786288828
DPB4,3199.81567338691,4631.95907645659
CHD1,2395.72967248778,2945.53740307903
BUR2,-3144.23640751536,-2812.50367427864
CDC73,-2202.05893638335,-1507.60394101092
EAF6,3717.28122223687,4483.61456736983
DEP1,-1783.76156340199,-678.40418839617
CAF130,3159.28609445655,4202.75900928675
EAF1,-1163.37584779705,-658.970728001833
CTR9,-4022.42288353003,-3677.66249138159
EAF5,2139.64433280748,2837.37542346181
EAF7,595.854522556425,1770.31440096625
CTI6,579.719442748551,1708.07318686263
CAC2,-529.561417201971,932.174870221687
CCR4,-3485.62868833918,-2865.97494940911
DLS1,3558.6232399317,4555.31881822999
EAF3,2725.59934048061,3916.65683242944
RLF2,1276.58995374511,2864.3938616684
CAF40,2140.37160603904,2982.69611746884
BRE1,-1208.19676874774,-795.46891436944
ASF1,-145.306729731469,571.638696708716
ARP6,2538.42488394005,3360.00162370702
NRG1,3595.81001930046,3976.7952551768
YLR278C,4382.52067549099,5527.58890075448
ZAP1,262.434157696411,1489.36419959523
ENV11,1777.95500730759,2421.48836068109
YJL206C,2994.46435801536,5496.89909424373
HEL2,3517.16364438609,4443.2518473975
YAP1,4490.17080465496,7276.4028240647
URC2,3026.01001428557,3667.64128251922
TEC1,4867.419134255,6573.74907019717
SWI5,3800.67850442757,6636.57899071424
SWI4,762.157945687267,2069.87163809784
SUM1,-1742.813719539,4062.55058477767
STP3,3325.76399478965,5923.58701056987
STP2,4023.93673398796,5791.30797663692
STP1,-2276.91407357485,-1428.14519548073
STE12,2061.76533139756,5901.41027431256
STB5,-1505.60557912268,-311.594939788688
STB4,5925.55407813612,6912.99841037685
RPN4,2086.112794444,3517.03943219529
SKN7,2535.87078734628,4843.98448264699
SOK2,1466.39069007103,3504.15802397658
RTG3,205.448804531129,3648.86347930424
SFL1,1781.50386177952,2760.58721879109
RPH1,3310.86135883425,4243.51775488729
SNT1,1780.80196650488,2369.37086720663
RSC30,941.161352885236,1860.83475946513
RTG1,2641.05513537129,6169.92171554054
SKO1,2939.08418599469,4365.31425481102
SPT2,3424.8256528293,4870.43767745318
SFP1,-3860.13288392262,-3360.62231150873
ROX1,1918.17239490074,4099.42540940369
RME1,4662.65955744035,6112.71240023893
RGT1,3641.84325353133,4862.38575932267
RIM101,1868.1036494344,5148.23444900176
RFX1,2174.08288293498,5704.69731108947
PPR1,5927.59112235462,8199.59580393018
PEP7,-1366.89095279378,-4.42070047378211
MOT2,-5082.55509423979,-4614.38347108388
PDR3,5619.45528371392,6503.88901861872
MSN2,3143.19028850661,6080.9632911739
NHP10,2225.07257833152,3467.62543792648
MOT3,1582.45819041818,4146.22278752983
MIG1,3118.06673485793,4383.92526475412
MBP1,3262.79445507098,4872.34840851222
MAC1,3994.78900672553,6155.28600702
LEU3,4950.35492858071,6678.7226649018
HXK2,-722.721917544915,1169.80352846108
HMO1,887.483568039885,1597.10779076699
INO2,-2951.76773998332,-1659.40243516742
HAP1,4231.53267063344,5099.48348752366
ISW2,2586.95021936803,4744.16159401151
HAP3,3207.41992002163,5001.7578888966
IXR1,1126.2816759353,3608.91220461629
HAP2,2812.56118031911,4089.42826205792
INO4,-3608.4294715097,-2556.74255691406
HAL9,4903.07692660961,6186.2309427407
GZF3,5223.93625629474,6851.81972678625
HAP5,3908.78194671208,5103.24318264329
GAT2,7318.22028062364,8438.29447018836
FZF1,4902.66645225517,5740.34715099063
FKH1,3037.18308553843,5512.16658386023
GIS1,3558.48830698248,4366.40296672677
GCN4,2635.57414341386,3861.08631509316
GLN3,-359.542883117131,1027.36121393366
CST6,-4693.60724561917,-3161.81228965404
CIN5,4850.17030672548,5969.02492434498
DAL81,1790.70994294042,2488.67901876439
ASH1,4263.80696235726,5543.39646903506
CHA4,4987.58669523078,7738.35468720076
DAT1,3697.77756000513,4624.1379681163
CBF1,-1612.97990161087,-343.848760164233
ADA2,-2273.92687526764,-1240.35377843153
CUP9,5151.82226881285,6872.83197576787
AFT1,2264.79550187784,4439.94406911623
ACE2,1590.78633411369,4022.16315064132
AZF1,4033.72755347001,4835.45481645178
ABF2,-Inf,6655.53652245145
BAS1,3529.54104899035,5017.78515697079
ARG81,4961.56817519466,8381.24993916158
ARG80,3853.74633863567,5770.07620618808
RPS21A,1666.51959866047,2162.45207634154
SRP40,1581.91805808491,2018.00158290193
RCM1,1228.4151241097,2020.71597913729
RPS0B,555.995155646824,864.605644798315
RPL16A,2143.43318546013,2405.02538105062
UBC7,5050.15912619749,6601.45168345826
YIL014C-A,5172.55726513582,6695.53133814763
SAM3,2262.17917724998,3088.38465528026
UTP30,1392.33423333401,3280.12784057742
YHR003C,-110.236356286923,1238.97507059816
